timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1736100055830,505,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,967,481,2,2,https://restful-booker.herokuapp.com/booking,505,0,412
1736100056261,368,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,961,479,2,2,https://restful-booker.herokuapp.com/booking,368,0,275
1736100056997,95,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,932,196,2,2,https://restful-booker.herokuapp.com/booking/5444,95,0,0
1736100054777,463,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,,true,,1893,675,2,2,null,463,1853,275
1736100057907,104,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,934,196,2,2,https://restful-booker.herokuapp.com/booking/5442,104,0,0
1736100054777,609,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,,true,,1901,677,2,2,null,609,2626,412
1736100057857,402,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,960,478,2,2,https://restful-booker.herokuapp.com/booking,402,0,303
1736100058924,100,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,939,196,2,2,https://restful-booker.herokuapp.com/booking/5455,100,0,0
1736100057093,502,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,,true,,1899,674,2,2,null,502,1429,303
1736100058859,368,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,966,476,2,2,https://restful-booker.herokuapp.com/booking,368,0,279
1736100059650,396,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,964,478,2,2,https://restful-booker.herokuapp.com/booking,396,0,294
1736100061087,96,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,945,196,2,2,https://restful-booker.herokuapp.com/booking/5464,96,0,0
1736100058012,464,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,,true,,1911,672,2,2,null,464,2708,279
1736100061167,113,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,947,196,2,2,https://restful-booker.herokuapp.com/booking/5472,112,0,0
1736100059024,509,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,,true,,1911,674,2,2,null,508,1747,294
1736100062629,376,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,961,479,2,2,https://restful-booker.herokuapp.com/booking,376,0,280
1736100062948,428,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,961,479,2,2,https://restful-booker.herokuapp.com/booking,428,0,327
1736100063989,105,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,936,196,2,2,https://restful-booker.herokuapp.com/booking/5504,105,0,0
1736100061280,533,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,,true,,1897,675,2,2,null,533,2282,327
1736100064078,99,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,936,196,2,2,https://restful-booker.herokuapp.com/booking/5496,99,0,0
1736100061184,475,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,,true,,1897,675,2,2,null,475,2519,280
1736100064737,350,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,966,476,2,2,https://restful-booker.herokuapp.com/booking,350,0,261
1736100065118,347,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,967,477,2,2,https://restful-booker.herokuapp.com/booking,347,0,258
1736100066296,95,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,930,196,2,2,https://restful-booker.herokuapp.com/booking/5528,95,0,0
1736100064178,442,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,,true,,1897,673,2,2,null,442,1772,258
1736100067370,351,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,text,true,,964,482,4,4,https://restful-booker.herokuapp.com/booking,351,0,265
1736100067382,354,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,961,479,4,4,https://restful-booker.herokuapp.com/booking,354,0,264
1736100067670,88,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,929,196,4,4,https://restful-booker.herokuapp.com/booking/5524,88,0,0
1736100064095,438,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,,true,,1895,672,4,4,null,438,3226,261
1736100067459,367,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,text,true,,960,478,4,4,https://restful-booker.herokuapp.com/booking,367,0,277
1736100068138,98,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,text,true,,931,196,4,4,https://restful-booker.herokuapp.com/booking/5555,98,0,0
1736100066801,465,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,,true,,1891,674,4,4,null,465,971,277
1736100068179,368,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,961,479,4,4,https://restful-booker.herokuapp.com/booking,368,0,272
1736100068565,92,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,940,196,4,4,https://restful-booker.herokuapp.com/booking/5554,92,0,0
1736100066392,446,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,,true,,1901,675,4,4,null,446,1820,264
1736100068636,89,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,text,true,,943,196,4,4,https://restful-booker.herokuapp.com/booking/5552,89,0,0
1736100066801,440,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,,true,,1907,678,4,4,null,440,1484,265
1736100068981,354,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,966,476,4,4,https://restful-booker.herokuapp.com/booking,354,0,264
1736100069298,95,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,940,196,4,4,https://restful-booker.herokuapp.com/booking/5563,95,0,0
1736100067759,463,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,,true,,1901,675,4,4,null,463,1172,272
1736100069550,365,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,967,481,4,4,https://restful-booker.herokuapp.com/booking,365,0,271
1736100070153,349,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,text,true,,962,476,4,4,https://restful-booker.herokuapp.com/booking,349,0,261
1736100070451,92,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,938,196,4,4,https://restful-booker.herokuapp.com/booking/5578,91,0,0
1736100069394,457,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,,true,,1905,677,4,4,null,456,692,271
1736100070392,359,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,text,true,,970,480,4,4,https://restful-booker.herokuapp.com/booking,359,0,266
1736100071461,90,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,937,196,4,4,https://restful-booker.herokuapp.com/booking/5571,90,0,0
1736100068658,444,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,,true,,1903,672,4,4,null,444,2450,264
1736100072065,93,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,text,true,,937,196,4,4,https://restful-booker.herokuapp.com/booking/5588,93,0,0
1736100068726,452,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,,true,,1907,676,4,4,null,452,2980,266
1736100072216,92,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,text,true,,933,196,4,4,https://restful-booker.herokuapp.com/booking/5584,92,0,0
1736100068237,441,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,,true,,1895,672,4,4,null,441,3632,261
1736100072242,357,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,964,478,4,4,https://restful-booker.herokuapp.com/booking,357,0,264
1736100072644,363,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,text,true,,967,477,4,4,https://restful-booker.herokuapp.com/booking,363,0,253
1736100072887,353,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,968,478,4,4,https://restful-booker.herokuapp.com/booking,353,0,263
1736100073042,373,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,text,true,,966,476,4,4,https://restful-booker.herokuapp.com/booking,373,0,278
1736100073782,96,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,943,196,4,4,https://restful-booker.herokuapp.com/booking/5598,96,0,0
1736100070543,453,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,,true,,1907,674,4,4,null,453,2883,264
1736100074036,93,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,text,true,,942,196,4,4,https://restful-booker.herokuapp.com/booking/5601,93,0,0
1736100072310,456,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,,true,,1909,673,4,4,null,456,1364,253
1736100074845,91,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,text,true,,937,196,4,4,https://restful-booker.herokuapp.com/booking/5608,91,0,0
1736100072158,464,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,,true,,1903,672,4,4,null,464,2315,278
1736100075086,87,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,939,196,4,4,https://restful-booker.herokuapp.com/booking/5605,87,0,0
1736100071552,440,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,,true,,1907,674,4,4,null,440,3182,263
1736100074865,355,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,969,479,4,4,https://restful-booker.herokuapp.com/booking,355,0,264
1736100075323,404,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,text,true,,968,482,4,4,https://restful-booker.herokuapp.com/booking,404,0,299
1736100075989,94,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,936,196,4,4,https://restful-booker.herokuapp.com/booking/5628,94,0,0
1736100073879,449,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,,true,,1905,675,4,4,null,449,1756,264
1736100075823,377,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,text,true,,964,478,4,4,https://restful-booker.herokuapp.com/booking,377,0,282
1736100076303,381,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,970,480,4,4,https://restful-booker.herokuapp.com/booking,381,0,282
1736100076626,107,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,text,true,,943,196,4,4,https://restful-booker.herokuapp.com/booking/5633,107,0,0
1736100074130,511,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,,true,,1911,678,4,4,null,511,2093,299
1736100077162,95,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,text,true,,939,196,4,4,https://restful-booker.herokuapp.com/booking/5638,94,0,0
1736100074937,472,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,,true,,1903,674,4,4,null,471,1848,282
1736100077130,409,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,965,475,4,4,https://restful-booker.herokuapp.com/booking,409,0,315
1736100077729,98,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,936,196,4,4,https://restful-booker.herokuapp.com/booking/5647,98,0,0
1736100076084,507,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,,true,,1901,671,4,4,null,507,1237,315
1736100077953,99,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,941,196,4,4,https://restful-booker.herokuapp.com/booking/5642,99,0,0
1736100075174,480,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,,true,,1911,676,4,4,null,480,2399,282
1736100077972,385,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,text,true,,969,479,4,4,https://restful-booker.herokuapp.com/booking,385,0,289
1736100078075,366,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,text,true,,967,477,4,4,https://restful-booker.herokuapp.com/booking,366,0,273
1736100078905,98,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,text,true,,932,196,6,6,https://restful-booker.herokuapp.com/booking/5655,98,0,0
1736100076734,483,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,,true,,1901,675,6,6,null,483,1787,289
1736100079272,371,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,963,481,6,6,https://restful-booker.herokuapp.com/booking,371,0,276
1736100079453,348,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,961,479,6,6,https://restful-booker.herokuapp.com/booking,348,0,251
1736100079685,365,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-6,text,true,,960,478,6,6,https://restful-booker.herokuapp.com/booking,365,0,272
1736100080025,98,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,text,true,,930,196,6,6,https://restful-booker.herokuapp.com/booking/5658,98,0,0
1736100077257,464,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,,true,,1897,673,6,6,null,464,2403,273
1736100080281,95,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,934,196,6,6,https://restful-booker.herokuapp.com/booking/5668,95,0,0
1736100078053,466,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,,true,,1897,677,6,6,null,466,1857,276
1736100080459,93,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,932,196,6,6,https://restful-booker.herokuapp.com/booking/5672,93,0,0
1736100077828,441,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,,true,,1893,675,6,6,null,441,2283,251
1736100080243,381,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,text,true,,959,477,6,6,https://restful-booker.herokuapp.com/booking,381,0,286
1736100080335,395,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-5,text,true,,964,478,6,6,https://restful-booker.herokuapp.com/booking,395,0,301
1736100080390,379,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,966,480,6,6,https://restful-booker.herokuapp.com/booking,379,0,284
1736100081014,101,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,937,196,6,6,https://restful-booker.herokuapp.com/booking/5686,101,0,0
1736100080376,480,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,,true,,1903,676,6,6,null,480,260,284
1736100080812,391,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,text,true,,966,480,6,6,https://restful-booker.herokuapp.com/booking,391,0,287
1736100081243,96,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-6,text,true,,935,196,6,6,https://restful-booker.herokuapp.com/booking/5675,96,0,0
1736100078813,461,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-6,,true,,1895,674,6,6,null,461,2066,272
1736100081186,408,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,968,482,6,6,https://restful-booker.herokuapp.com/booking,408,0,307
1736100081267,368,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,973,479,6,6,https://restful-booker.herokuapp.com/booking,368,0,279
1736100081794,97,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-5,text,true,,943,196,6,6,https://restful-booker.herokuapp.com/booking/5684,97,0,0
1736100078813,492,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-5,,true,,1907,674,6,6,null,492,2587,301
1736100081903,99,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,text,true,,942,196,6,6,https://restful-booker.herokuapp.com/booking/5683,99,0,0
1736100079004,480,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,,true,,1901,673,6,6,null,480,2518,286
1736100081909,100,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,944,196,6,6,https://restful-booker.herokuapp.com/booking/5694,100,0,0
1736100081117,468,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,,true,,1917,675,6,6,null,468,424,279
1736100082050,91,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,text,true,,945,196,6,6,https://restful-booker.herokuapp.com/booking/5689,91,0,0
1736100080124,482,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,,true,,1911,676,6,6,null,482,1535,287
1736100082463,399,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,964,482,6,6,https://restful-booker.herokuapp.com/booking,399,0,296
1736100082791,105,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,935,196,6,6,https://restful-booker.herokuapp.com/booking/5693,105,0,0
1736100080552,513,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,,true,,1903,678,6,6,null,513,1832,307
1736100082491,422,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-5,text,true,,959,477,6,6,https://restful-booker.herokuapp.com/booking,422,0,315
1736100082817,371,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,text,true,,963,481,6,6,https://restful-booker.herokuapp.com/booking,371,0,275
1736100082987,376,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,958,476,6,6,https://restful-booker.herokuapp.com/booking,376,0,280
1736100083036,387,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,text,true,,963,481,6,6,https://restful-booker.herokuapp.com/booking,387,0,289
1736100083023,405,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-6,text,true,,959,477,6,6,https://restful-booker.herokuapp.com/booking,405,0,305
1736100083495,105,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,935,196,6,6,https://restful-booker.herokuapp.com/booking/5706,105,0,0
1736100082009,504,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,,true,,1899,678,6,6,null,504,1088,296
1736100084018,98,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-5,text,true,,930,196,6,6,https://restful-booker.herokuapp.com/booking/5707,98,0,0
1736100081892,520,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-5,,true,,1889,673,6,6,null,520,1705,315
1736100084018,105,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-6,text,true,,930,196,6,6,https://restful-booker.herokuapp.com/booking/5718,105,0,0
1736100081340,510,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-6,,true,,1889,673,6,6,null,510,2274,305
1736100084080,101,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,text,true,,934,196,6,6,https://restful-booker.herokuapp.com/booking/5717,101,0,0
1736100082002,488,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,,true,,1897,677,6,6,null,488,1692,289
1736100084535,96,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,937,196,6,6,https://restful-booker.herokuapp.com/booking/5715,96,0,0
1736100082897,472,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,,true,,1895,672,6,6,null,472,1263,280
1736100084698,93,2_Obtener_Reserva,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,text,true,,942,196,6,6,https://restful-booker.herokuapp.com/booking/5712,93,0,0
1736100082141,464,Flujo_Crear_Consultar_Reservas,200,"Number of samples in transaction : 2, number of failing samples : 0",bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,,true,,1905,677,6,6,null,464,2187,275
1736100084780,370,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-4,text,true,,969,479,6,6,https://restful-booker.herokuapp.com/booking,370,0,273
1736100085157,373,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-2,text,true,,971,481,6,6,https://restful-booker.herokuapp.com/booking,373,0,277
1736100085154,392,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-6,text,true,,970,480,6,6,https://restful-booker.herokuapp.com/booking,392,0,283
1736100085240,372,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-1,text,true,,969,479,6,6,https://restful-booker.herokuapp.com/booking,372,0,282
1736100085300,360,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-3,text,true,,958,476,6,6,https://restful-booker.herokuapp.com/booking,360,0,263
1736100085303,370,1_Crear_Reservas,200,OK,bzm - Concurrency Thread Group-API_restful-booker-ThreadStarter 1-5,text,true,,961,479,6,6,https://restful-booker.herokuapp.com/booking,370,0,267
